id,solutionStartTime,solutionEndTime
WORKORDER_AWRB861346001_BEDFORD_EAGLENA,2019-04-19 09:44:00.000,2019-04-20 06:32:00.000
WORKORDER_AWRAF/1263_BEDFORD_EAGLENA,2019-04-19 09:45:00.000,2019-04-19 10:03:00.000
WORKORDER_AWRAF/1265_BEDFORD_EAGLENA,2019-04-19 09:45:00.000,2019-04-19 10:03:00.000
WORKORDER_AWRAF/0007_BEDFORD_EAGLENA,2019-04-19 09:45:00.000,2019-04-19 15:03:00.000
WORKORDER_AWRENG/0137_BEDFORD_EAGLENA,2019-04-19 10:03:00.000,2019-04-19 10:08:00.000
WORKORDER_AWRENG/0041_BEDFORD_EAGLENA,2019-04-19 10:03:00.000,2019-04-19 10:15:00.000
WORKORDER_A388AWR-3C-FBD00_BEDFORD_EAGLENA,2019-04-19 10:03:00.000,2019-04-28 12:57:00.000
WORKORDER_AWRENG/0046_BEDFORD_EAGLENA,2019-04-19 10:08:00.000,2019-04-19 10:13:00.000
WORKORDER_AWRAF/201_BEDFORD_EAGLENA,2019-04-19 10:15:00.000,2019-04-21 15:06:00.000
WORKORDER_AWRB854330001_BEDFORD_EAGLENA,2019-04-19 10:26:00.000,2019-04-20 06:14:00.000
WORKORDER_AWRAF/0669_BEDFORD_EAGLENA,2019-04-19 10:36:00.000,2019-04-19 11:21:00.000
WORKORDER_AWRB856714001_BEDFORD_EAGLENA,2019-04-19 10:38:00.000,2019-04-19 15:38:00.000
WORKORDER_AWRB861197001_BEDFORD_EAGLENA,2019-04-19 10:54:00.000,2019-04-19 13:54:00.000
WORKORDER_AWRAF/1278_BEDFORD_EAGLENA,2019-04-19 11:08:00.000,2019-04-19 11:22:00.000
WORKORDER_AWRB861187001_BEDFORD_EAGLENA,2019-04-19 11:12:00.000,2019-04-19 14:12:00.000
WORKORDER_AWRB861191001_BEDFORD_EAGLENA,2019-04-19 11:12:00.000,2019-04-19 16:12:00.000
WORKORDER_AWRB861189001_BEDFORD_EAGLENA,2019-04-19 11:12:00.000,2019-04-20 10:00:00.000
WORKORDER_AWRAF/1279_BEDFORD_EAGLENA,2019-04-19 11:17:00.000,2019-04-19 11:31:00.000
WORKORDER_AWRNDT/0025_BEDFORD_EAGLENA,2019-04-19 11:17:00.000,2019-04-20 08:05:00.000
WORKORDER_AWRSTR/24_BEDFORD_EAGLENA,2019-04-19 11:17:00.000,2019-04-20 10:50:00.000
WORKORDER_AWRSTR/18_BEDFORD_EAGLENA,2019-04-19 11:17:00.000,2019-04-21 14:35:00.000
WORKORDER_AWRSTR/14_BEDFORD_EAGLENA,2019-04-19 11:17:00.000,2019-04-21 15:25:00.000
WORKORDER_AWRSTR/16_BEDFORD_EAGLENA,2019-04-19 11:17:00.000,2019-04-21 15:43:00.000
WORKORDER_AWRSTR/20_BEDFORD_EAGLENA,2019-04-19 11:17:00.000,2019-04-22 13:13:00.000
WORKORDER_A388AWR-3C-FAF00_BEDFORD_EAGLENA,2019-04-19 11:17:00.000,2019-05-18 12:17:00.000
WORKORDER_A388AWR-3C-FA000_BEDFORD_EAGLENA,2019-04-19 11:17:00.000,2019-05-25 11:09:00.000
WORKORDER_A388AWR-3C-FBF00_BEDFORD_EAGLENA,2019-04-19 11:17:00.000,2019-05-26 06:56:00.000
WORKORDER_AWRENG/0051_BEDFORD_EAGLENA,2019-04-19 11:21:00.000,2019-04-19 11:31:00.000
WORKORDER_AWRENG/0048_BEDFORD_EAGLENA,2019-04-19 11:22:00.000,2019-04-19 11:32:00.000
WORKORDER_AWRAF/247_BEDFORD_EAGLENA,2019-04-19 11:32:00.000,2019-04-20 14:32:00.000
WORKORDER_AWRB861164001_BEDFORD_EAGLENA,2019-04-19 12:06:00.000,2019-04-19 16:06:00.000
WORKORDER_AWRB854257001_BEDFORD_EAGLENA,2019-04-19 12:06:00.000,2019-04-20 11:54:00.000
WORKORDER_AWRB861146001_BEDFORD_EAGLENA,2019-04-19 12:07:00.000,2019-04-19 13:07:00.000
WORKORDER_AWRB854186001_BEDFORD_EAGLENA,2019-04-19 12:12:00.000,2019-04-20 08:00:00.000
WORKORDER_AWRB856765001_BEDFORD_EAGLENA,2019-04-19 12:12:00.000,2019-04-20 09:00:00.000
WORKORDER_AWRB861136001_BEDFORD_EAGLENA,2019-04-19 12:32:00.000,2019-04-20 10:20:00.000
WORKORDER_AWRB854184001_BEDFORD_EAGLENA,2019-04-19 13:07:00.000,2019-04-20 10:55:00.000
WORKORDER_AWRB861132001_BEDFORD_EAGLENA,2019-04-19 13:12:00.000,2019-04-19 16:12:00.000
WORKORDER_AWRB861124001_BEDFORD_EAGLENA,2019-04-19 13:54:00.000,2019-04-20 08:42:00.000
WORKORDER_AWRB854118001_BEDFORD_EAGLENA,2019-04-19 14:12:00.000,2019-04-19 16:12:00.000
WORKORDER_AWRB861120001_BEDFORD_EAGLENA,2019-04-19 14:12:00.000,2019-04-20 09:00:00.000
WORKORDER_AWRB856648001_BEDFORD_EAGLENA,2019-04-19 14:12:00.000,2019-04-20 12:00:00.000
WORKORDER_AWRB854117001_BEDFORD_EAGLENA,2019-04-19 14:27:00.000,2019-04-19 15:27:00.000
WORKORDER_AWRAF/0668_BEDFORD_EAGLENA,2019-04-19 14:40:00.000,2019-04-19 14:57:00.000
WORKORDER_AWRAF/0437_BEDFORD_EAGLENA,2019-04-19 14:40:00.000,2019-04-19 15:01:00.000
WORKORDER_AWRAF/249_BEDFORD_EAGLENA,2019-04-19 15:00:00.000,2019-04-21 07:48:00.000
WORKORDER_AWRAF/251_BEDFORD_EAGLENA,2019-04-19 15:03:00.000,2019-04-21 12:27:00.000
WORKORDER_AWRB861102001_BEDFORD_EAGLENA,2019-04-19 15:06:00.000,2019-04-20 09:54:00.000
WORKORDER_AWRB861095001_BEDFORD_EAGLENA,2019-04-19 15:12:00.000,2019-04-20 08:00:00.000
WORKORDER_AWRB861086001_BEDFORD_EAGLENA,2019-04-19 15:12:00.000,2019-04-20 13:00:00.000
WORKORDER_AWRAF/0426_BEDFORD_EAGLENA,2019-04-19 15:14:00.000,2019-04-19 16:01:00.000
WORKORDER_AWRAF/985_BEDFORD_EAGLENA,2019-04-19 15:14:00.000,2019-04-20 07:02:00.000
WORKORDER_AWRAF/0008_BEDFORD_EAGLENA,2019-04-19 15:14:00.000,2019-04-20 13:50:00.000
WORKORDER_AWRAF/1262_BEDFORD_EAGLENA,2019-04-19 15:18:00.000,2019-04-19 15:45:00.000
WORKORDER_AWRAF/253_BEDFORD_EAGLENA,2019-04-19 15:18:00.000,2019-04-23 10:06:00.000
WORKORDER_AWRB861082001_BEDFORD_EAGLENA,2019-04-19 15:21:00.000,2019-04-20 10:09:00.000
WORKORDER_AWRB861076001_BEDFORD_EAGLENA,2019-04-19 15:27:00.000,2019-04-20 15:15:00.000
WORKORDER_AWRB864507001_BEDFORD_EAGLENA,2019-04-19 15:38:00.000,2019-04-20 12:26:00.000
WORKORDER_AWRAF/0436_BEDFORD_EAGLENA,2019-04-19 15:45:00.000,2019-04-19 16:06:00.000
WORKORDER_AWRENG/0047_BEDFORD_EAGLENA,2019-04-19 16:01:00.000,2019-04-19 16:06:00.000
WORKORDER_AWRB854062001_BEDFORD_EAGLENA,2019-04-19 16:06:00.000,2019-04-20 06:54:00.000
WORKORDER_AWRAF/255_BEDFORD_EAGLENA,2019-04-19 16:10:00.000,2019-04-21 08:58:00.000
WORKORDER_AWRB864795001_BEDFORD_EAGLENA,2019-04-20 06:00:00.000,2019-04-20 09:00:00.000
WORKORDER_AWRB857326001_BEDFORD_EAGLENA,2019-04-20 06:00:00.000,2019-04-20 14:00:00.000
WORKORDER_AWRB861060001_BEDFORD_EAGLENA,2019-04-20 06:00:00.000,2019-04-20 15:00:00.000
WORKORDER_AWRB861058001_BEDFORD_EAGLENA,2019-04-20 06:14:00.000,2019-04-20 09:14:00.000
WORKORDER_AWRB860986001_BEDFORD_EAGLENA,2019-04-20 06:16:00.000,2019-04-20 15:16:00.000
WORKORDER_AWRB856889001_BEDFORD_EAGLENA,2019-04-20 06:32:00.000,2019-04-21 06:20:00.000
WORKORDER_AWRB864953001_BEDFORD_EAGLENA,2019-04-20 06:54:00.000,2019-04-20 09:54:00.000
WORKORDER_AWRB860972001_BEDFORD_EAGLENA,2019-04-20 07:00:00.000,2019-04-20 13:00:00.000
WORKORDER_AWRB860981001_BEDFORD_EAGLENA,2019-04-20 07:00:00.000,2019-04-20 15:00:00.000
WORKORDER_AWRCAB/0107_BEDFORD_EAGLENA,2019-04-20 07:04:00.000,2019-04-20 08:10:00.000
WORKORDER_AWRCAB/0066_BEDFORD_EAGLENA,2019-04-20 07:04:00.000,2019-04-20 08:55:00.000
WORKORDER_AWRCAB/0067_BEDFORD_EAGLENA,2019-04-20 07:04:00.000,2019-04-20 08:55:00.000
WORKORDER_AWRCAB/0068_BEDFORD_EAGLENA,2019-04-20 07:04:00.000,2019-04-20 08:55:00.000
WORKORDER_AWRCAB/0069_BEDFORD_EAGLENA,2019-04-20 07:04:00.000,2019-04-20 08:55:00.000
WORKORDER_AWRCAB/0070_BEDFORD_EAGLENA,2019-04-20 07:04:00.000,2019-04-20 08:55:00.000
WORKORDER_AWRCAB/0071_BEDFORD_EAGLENA,2019-04-20 07:04:00.000,2019-04-20 08:55:00.000
WORKORDER_AWRCAB/0072_BEDFORD_EAGLENA,2019-04-20 07:04:00.000,2019-04-20 08:55:00.000
WORKORDER_AWRCAB/0073_BEDFORD_EAGLENA,2019-04-20 07:04:00.000,2019-04-20 08:55:00.000
WORKORDER_AWRCAB/0074_BEDFORD_EAGLENA,2019-04-20 07:04:00.000,2019-04-20 08:55:00.000
WORKORDER_AWRCAB/0075_BEDFORD_EAGLENA,2019-04-20 07:04:00.000,2019-04-20 08:55:00.000
WORKORDER_AWRCAB/0076_BEDFORD_EAGLENA,2019-04-20 07:04:00.000,2019-04-20 08:55:00.000
WORKORDER_AWRCAB/0077_BEDFORD_EAGLENA,2019-04-20 07:04:00.000,2019-04-20 08:55:00.000
WORKORDER_AWRCAB/0105_BEDFORD_EAGLENA,2019-04-20 07:04:00.000,2019-04-20 10:12:00.000
WORKORDER_AWRCAB/0106_BEDFORD_EAGLENA,2019-04-20 07:04:00.000,2019-04-20 10:12:00.000
WORKORDER_AWRCAB/0063_BEDFORD_EAGLENA,2019-04-20 07:04:00.000,2019-04-20 10:43:00.000
WORKORDER_AWRCAB/0064_BEDFORD_EAGLENA,2019-04-20 07:04:00.000,2019-04-20 10:43:00.000
WORKORDER_AWRCAB/0065_BEDFORD_EAGLENA,2019-04-20 07:04:00.000,2019-04-20 10:43:00.000
WORKORDER_AWRCAB/0108_BEDFORD_EAGLENA,2019-04-20 07:04:00.000,2019-04-20 11:09:00.000
WORKORDER_AWRAF/257_BEDFORD_EAGLENA,2019-04-20 07:04:00.000,2019-04-21 10:04:00.000
WORKORDER_A388AWR-3C-M0000_BEDFORD_EAGLENA,2019-04-20 07:04:00.000,2019-05-27 07:49:00.000
WORKORDER_AWRB865007001_BEDFORD_EAGLENA,2019-04-20 08:00:00.000,2019-04-20 09:00:00.000
WORKORDER_AWRB853409001_BEDFORD_EAGLENA,2019-04-20 08:00:00.000,2019-04-20 14:00:00.000
WORKORDER_AWRB860766001_BEDFORD_EAGLENA,2019-04-20 08:00:00.000,2019-04-21 07:48:00.000
WORKORDER_AWRB860231001_BEDFORD_EAGLENA,2019-04-20 08:42:00.000,2019-04-20 09:42:00.000
WORKORDER_AWRB859973001_BEDFORD_EAGLENA,2019-04-20 09:00:00.000,2019-04-20 11:00:00.000
WORKORDER_AWRB857493001_BEDFORD_EAGLENA,2019-04-20 09:00:00.000,2019-04-21 06:48:00.000
WORKORDER_AWRB859817001_BEDFORD_EAGLENA,2019-04-20 09:00:00.000,2019-04-21 07:48:00.000
WORKORDER_AWRB859923001_BEDFORD_EAGLENA,2019-04-20 09:00:00.000,2019-04-21 08:48:00.000
WORKORDER_AWRB854201001_BEDFORD_EAGLENA,2019-04-20 09:14:00.000,2019-04-20 15:14:00.000
WORKORDER_AWRAV/0173_BEDFORD_EAGLENA,2019-04-20 09:42:00.000,2019-04-20 11:06:00.000
WORKORDER_AWRAV/0170_BEDFORD_EAGLENA,2019-04-20 09:54:00.000,2019-04-20 10:39:00.000
WORKORDER_AWRAV/0178_BEDFORD_EAGLENA,2019-04-20 09:54:00.000,2019-04-20 11:06:00.000
WORKORDER_AWRAV/0186_BEDFORD_EAGLENA,2019-04-20 10:00:00.000,2019-04-21 06:56:00.000
WORKORDER_AWRAV/137_BEDFORD_EAGLENA,2019-04-20 10:20:00.000,2019-04-20 16:11:00.000
WORKORDER_AWRAV/135_BEDFORD_EAGLENA,2019-04-20 10:55:00.000,2019-04-21 06:34:00.000
WORKORDER_AWRAV/63_BEDFORD_EAGLENA,2019-04-20 11:00:00.000,2019-04-21 09:24:00.000
WORKORDER_AWRAV/133_BEDFORD_EAGLENA,2019-04-20 11:06:00.000,2019-04-21 07:00:00.000
WORKORDER_A388AWR-3C-FAA00_BEDFORD_EAGLENA,2019-04-20 11:06:00.000,2019-04-26 12:22:00.000
WORKORDER_AWRSTR/8_BEDFORD_EAGLENA,2019-04-20 11:06:00.000,2019-04-26 12:22:00.000
WORKORDER_AWRAV/156_BEDFORD_EAGLENA,2019-04-20 11:54:00.000,2019-04-21 09:53:00.000
WORKORDER_AWRAV/160_BEDFORD_EAGLENA,2019-04-20 12:00:00.000,2019-04-21 09:59:00.000
WORKORDER_AWRAV/78_BEDFORD_EAGLENA,2019-04-20 12:26:00.000,2019-04-21 10:50:00.000
WORKORDER_AWRAV/111_BEDFORD_EAGLENA,2019-04-20 13:00:00.000,2019-04-21 09:30:00.000
WORKORDER_AWRAV/80_BEDFORD_EAGLENA,2019-04-20 13:00:00.000,2019-04-21 11:24:00.000
WORKORDER_AWRAF/28_BEDFORD_EAGLENA,2019-04-20 13:50:00.000,2019-04-21 07:26:00.000
WORKORDER_AWRAV/76_BEDFORD_EAGLENA,2019-04-20 14:00:00.000,2019-04-21 11:59:00.000
WORKORDER_AWRAV/65_BEDFORD_EAGLENA,2019-04-20 14:00:00.000,2019-04-21 12:24:00.000
WORKORDER_AWRAF/104_BEDFORD_EAGLENA,2019-04-20 14:32:00.000,2019-04-21 06:20:00.000
WORKORDER_AWRAF/991_BEDFORD_EAGLENA,2019-04-20 14:32:00.000,2019-04-21 12:48:00.000
WORKORDER_AWRAV/158_BEDFORD_EAGLENA,2019-04-20 15:00:00.000,2019-04-21 12:59:00.000
WORKORDER_AWRAV/61_BEDFORD_EAGLENA,2019-04-20 15:00:00.000,2019-04-21 12:59:00.000
WORKORDER_AWRAV/57_BEDFORD_EAGLENA,2019-04-20 15:14:00.000,2019-04-21 13:13:00.000
WORKORDER_AWRAV/55_BEDFORD_EAGLENA,2019-04-20 15:15:00.000,2019-04-21 13:14:00.000
WORKORDER_AWRAV/109_BEDFORD_EAGLENA,2019-04-20 15:16:00.000,2019-04-21 11:46:00.000
WORKORDER_AWRAV/107_BEDFORD_EAGLENA,2019-04-20 16:11:00.000,2019-04-21 10:56:00.000
WORKORDER_AWRAV/53_BEDFORD_EAGLENA,2019-04-20 16:11:00.000,2019-04-21 12:23:00.000
WORKORDER_AWRAF/1080_BEDFORD_EAGLENA,2019-04-21 06:20:00.000,2019-04-21 07:41:00.000
WORKORDER_AWRAV/221_BEDFORD_EAGLENA,2019-04-21 06:34:00.000,2019-04-21 15:26:00.000
WORKORDER_AWRAV/0069_BEDFORD_EAGLENA,2019-04-21 06:48:00.000,2019-04-21 07:48:00.000
WORKORDER_A388AWR-3C-FBE00_BEDFORD_EAGLENA,2019-04-21 06:48:00.000,2019-04-27 14:37:00.000
WORKORDER_AWRAV/232_BEDFORD_EAGLENA,2019-04-21 07:00:00.000,2019-04-21 14:55:00.000
WORKORDER_AWRAF/0667_BEDFORD_EAGLENA,2019-04-21 07:26:00.000,2019-04-21 07:43:00.000
WORKORDER_AWRENG/0045_BEDFORD_EAGLENA,2019-04-21 07:41:00.000,2019-04-21 07:46:00.000
WORKORDER_AWRENG/0139_BEDFORD_EAGLENA,2019-04-21 07:43:00.000,2019-04-21 07:48:00.000
WORKORDER_AWRAF/1011_BEDFORD_EAGLENA,2019-04-21 07:48:00.000,2019-04-21 14:52:00.000
WORKORDER_AWRAV/233_BEDFORD_EAGLENA,2019-04-21 07:48:00.000,2019-04-21 15:43:00.000
WORKORDER_AWRAF/341_BEDFORD_EAGLENA,2019-04-21 07:48:00.000,2019-04-21 15:48:00.000
WORKORDER_AWRAV/0138_BEDFORD_EAGLENA,2019-04-21 08:48:00.000,2019-04-21 09:05:00.000
WORKORDER_AWRAF/0009_BEDFORD_EAGLENA,2019-04-21 08:58:00.000,2019-04-21 14:46:00.000
WORKORDER_AWRAF/345_BEDFORD_EAGLENA,2019-04-21 08:58:00.000,2019-04-22 06:46:00.000
WORKORDER_AWRAV/0139_BEDFORD_EAGLENA,2019-04-21 09:05:00.000,2019-04-21 09:22:00.000
WORKORDER_AWRAV/219_BEDFORD_EAGLENA,2019-04-21 09:24:00.000,2019-04-21 14:58:00.000
WORKORDER_AWRAV/218_BEDFORD_EAGLENA,2019-04-21 09:53:00.000,2019-04-22 09:07:00.000
WORKORDER_AWRAV/0196_BEDFORD_EAGLENA,2019-04-21 09:59:00.000,2019-04-21 10:33:00.000
WORKORDER_A388AWR-3C-FAD00_BEDFORD_EAGLENA,2019-04-21 09:59:00.000,2019-05-18 14:49:00.000
WORKORDER_AWRAF/36_BEDFORD_EAGLENA,2019-04-21 10:04:00.000,2019-04-21 12:22:00.000
WORKORDER_AWRAF/0004_BEDFORD_EAGLENA,2019-04-21 10:04:00.000,2019-04-22 06:46:00.000
WORKORDER_AWRAF/997_BEDFORD_EAGLENA,2019-04-21 10:04:00.000,2019-04-22 07:14:00.000
WORKORDER_AWRAV/239_BEDFORD_EAGLENA,2019-04-21 10:50:00.000,2019-04-22 10:04:00.000
WORKORDER_AWRAV/220_BEDFORD_EAGLENA,2019-04-21 10:56:00.000,2019-04-22 07:44:00.000
WORKORDER_AWRAV/222_BEDFORD_EAGLENA,2019-04-21 11:24:00.000,2019-04-21 13:39:00.000
WORKORDER_AWRAV/0199_BEDFORD_EAGLENA,2019-04-21 11:46:00.000,2019-04-21 13:10:00.000
WORKORDER_AWRAV/223_BEDFORD_EAGLENA,2019-04-21 11:59:00.000,2019-04-21 15:34:00.000
WORKORDER_AWRENG/0044_BEDFORD_EAGLENA,2019-04-21 12:22:00.000,2019-04-21 12:27:00.000
WORKORDER_AWRAV/229_BEDFORD_EAGLENA,2019-04-21 12:23:00.000,2019-04-22 07:43:00.000
WORKORDER_AWRAV/0091_BEDFORD_EAGLENA,2019-04-21 12:24:00.000,2019-04-21 13:37:00.000
WORKORDER_AWRAF/995_BEDFORD_EAGLENA,2019-04-21 12:27:00.000,2019-04-22 10:00:00.000
WORKORDER_AWRAF/987_BEDFORD_EAGLENA,2019-04-21 12:27:00.000,2019-04-22 10:52:00.000
WORKORDER_AWRAF/94_BEDFORD_EAGLENA,2019-04-21 12:48:00.000,2019-04-22 07:30:00.000
WORKORDER_AWRAF/1017_BEDFORD_EAGLENA,2019-04-21 12:48:00.000,2019-04-22 10:45:00.000
WORKORDER_AWRAV/0163_BEDFORD_EAGLENA,2019-04-21 12:59:00.000,2019-04-21 14:03:00.000
WORKORDER_AWRAV/0164_BEDFORD_EAGLENA,2019-04-21 12:59:00.000,2019-04-21 14:03:00.000
WORKORDER_AWRAV/0135_BEDFORD_EAGLENA,2019-04-21 13:10:00.000,2019-04-21 14:14:00.000
WORKORDER_AWRAV/0024_BEDFORD_EAGLENA,2019-04-21 13:13:00.000,2019-04-21 14:05:00.000
WORKORDER_AWRAV/0025_BEDFORD_EAGLENA,2019-04-21 13:14:00.000,2019-04-21 14:06:00.000
WORKORDER_AWRAV/0022_BEDFORD_EAGLENA,2019-04-21 13:37:00.000,2019-04-21 14:45:00.000
WORKORDER_AWRAV/0021_BEDFORD_EAGLENA,2019-04-21 13:39:00.000,2019-04-21 14:47:00.000
WORKORDER_AWRAV/0217_BEDFORD_EAGLENA,2019-04-21 14:03:00.000,2019-04-21 15:15:00.000
WORKORDER_AWRAV/0090_BEDFORD_EAGLENA,2019-04-21 14:03:00.000,2019-04-21 15:16:00.000
WORKORDER_A388AWR-3C-FBA00_BEDFORD_EAGLENA,2019-04-21 14:03:00.000,2019-04-29 09:41:00.000
WORKORDER_AWRAV/0209_BEDFORD_EAGLENA,2019-04-21 14:06:00.000,2019-04-22 10:26:00.000
WORKORDER_A388AWR-3C-FAG00_BEDFORD_EAGLENA,2019-04-21 14:06:00.000,2019-04-29 06:43:00.000
WORKORDER_AWRAV/0179_BEDFORD_EAGLENA,2019-04-21 14:14:00.000,2019-04-21 14:40:00.000
WORKORDER_AWRSTR/22_BEDFORD_EAGLENA,2019-04-21 14:35:00.000,2019-04-23 06:04:00.000
WORKORDER_AWRAF/1277_BEDFORD_EAGLENA,2019-04-21 14:46:00.000,2019-04-21 15:00:00.000
WORKORDER_AWRAV/0212_BEDFORD_EAGLENA,2019-04-21 14:47:00.000,2019-04-22 11:44:00.000
WORKORDER_AWRAF/1015_BEDFORD_EAGLENA,2019-04-21 14:52:00.000,2019-04-22 13:08:00.000
WORKORDER_AWRAV/0198_BEDFORD_EAGLENA,2019-04-21 14:55:00.000,2019-04-21 15:29:00.000
WORKORDER_AWRAV/227_BEDFORD_EAGLENA,2019-04-21 14:55:00.000,2019-04-22 11:51:00.000
WORKORDER_AWRAV/0202_BEDFORD_EAGLENA,2019-04-21 14:55:00.000,2019-04-22 11:55:00.000
WORKORDER_AWRAV/0197_BEDFORD_EAGLENA,2019-04-21 14:58:00.000,2019-04-21 15:32:00.000
WORKORDER_AWRAV/0195_BEDFORD_EAGLENA,2019-04-21 14:58:00.000,2019-04-21 15:47:00.000
WORKORDER_AWRENG/0138_BEDFORD_EAGLENA,2019-04-21 15:00:00.000,2019-04-21 15:05:00.000
WORKORDER_AWRAF/1009_BEDFORD_EAGLENA,2019-04-21 15:06:00.000,2019-04-22 12:00:00.000
WORKORDER_AWRAF/10520_BEDFORD_EAGLENA,2019-04-21 15:06:00.000,2019-04-22 12:29:00.000
WORKORDER_AWRAV/0201_BEDFORD_EAGLENA,2019-04-21 15:15:00.000,2019-04-22 06:33:00.000
WORKORDER_A388AWR-3C-FAE00_BEDFORD_EAGLENA,2019-04-21 15:15:00.000,2019-05-25 11:09:00.000
WORKORDER_AWRAV/226_BEDFORD_EAGLENA,2019-04-21 15:16:00.000,2019-04-22 12:04:00.000
WORKORDER_AWRSTR/10_BEDFORD_EAGLENA,2019-04-21 15:25:00.000,2019-04-24 10:26:00.000
WORKORDER_AWRAV/0211_BEDFORD_EAGLENA,2019-04-21 15:26:00.000,2019-04-22 12:23:00.000
WORKORDER_AWRAV/0031_BEDFORD_EAGLENA,2019-04-21 15:32:00.000,2019-04-22 11:21:00.000
WORKORDER_AWRAV/0027_BEDFORD_EAGLENA,2019-04-21 15:34:00.000,2019-04-22 07:15:00.000
WORKORDER_AWRAV/0033_BEDFORD_EAGLENA,2019-04-21 15:43:00.000,2019-04-22 06:14:00.000
WORKORDER_AWRAV/0042_BEDFORD_EAGLENA,2019-04-21 15:43:00.000,2019-04-22 06:27:00.000
WORKORDER_AWRAV/0029_BEDFORD_EAGLENA,2019-04-21 15:43:00.000,2019-04-22 07:08:00.000
WORKORDER_AWRSTR/12_BEDFORD_EAGLENA,2019-04-21 15:43:00.000,2019-04-23 07:09:00.000
WORKORDER_AWRAV/0037_BEDFORD_EAGLENA,2019-04-21 15:47:00.000,2019-04-22 06:39:00.000
WORKORDER_AWRAF/0936_BEDFORD_EAGLENA,2019-04-21 15:48:00.000,2019-04-22 06:45:00.000
WORKORDER_AWRAF/10540_BEDFORD_EAGLENA,2019-04-21 15:48:00.000,2019-04-22 12:55:00.000
WORKORDER_AWRAV/0044_BEDFORD_EAGLENA,2019-04-22 06:14:00.000,2019-04-22 07:16:00.000
WORKORDER_AWRAV/0040_BEDFORD_EAGLENA,2019-04-22 06:27:00.000,2019-04-22 07:26:00.000
WORKORDER_AWRAV/0035_BEDFORD_EAGLENA,2019-04-22 06:33:00.000,2019-04-22 07:23:00.000
WORKORDER_AWRAV/0070_BEDFORD_EAGLENA,2019-04-22 06:39:00.000,2019-04-22 07:39:00.000
WORKORDER_AWRAF/339_BEDFORD_EAGLENA,2019-04-22 06:46:00.000,2019-04-22 16:06:00.000
WORKORDER_AWRAF/343_BEDFORD_EAGLENA,2019-04-22 06:46:00.000,2019-04-22 16:06:00.000
WORKORDER_AWRAV/0136_BEDFORD_EAGLENA,2019-04-22 07:08:00.000,2019-04-22 08:12:00.000
WORKORDER_AWRAF/347_BEDFORD_EAGLENA,2019-04-22 07:14:00.000,2019-04-23 06:22:00.000
WORKORDER_AWRAV/0106_BEDFORD_EAGLENA,2019-04-22 07:15:00.000,2019-04-22 08:30:00.000
WORKORDER_AWRAV/0180_BEDFORD_EAGLENA,2019-04-22 07:16:00.000,2019-04-22 07:42:00.000
WORKORDER_AWRAF/60_BEDFORD_EAGLENA,2019-04-22 07:30:00.000,2019-04-22 09:30:00.000
WORKORDER_AWRAF/0947_BEDFORD_EAGLENA,2019-04-22 09:30:00.000,2019-04-22 10:45:00.000
WORKORDER_AWRAF/403_BEDFORD_EAGLENA,2019-04-22 10:00:00.000,2019-04-23 09:08:00.000
WORKORDER_AWRAF/955_BEDFORD_EAGLENA,2019-04-22 10:45:00.000,2019-04-23 07:33:00.000
WORKORDER_AWRAF/989_BEDFORD_EAGLENA,2019-04-22 10:45:00.000,2019-04-23 10:15:00.000
WORKORDER_AWRAF/1079_BEDFORD_EAGLENA,2019-04-22 10:52:00.000,2019-04-22 11:32:00.000
WORKORDER_AWRAF/1001_BEDFORD_EAGLENA,2019-04-22 10:52:00.000,2019-04-23 10:22:00.000
WORKORDER_AWRAF/1261_BEDFORD_EAGLENA,2019-04-22 11:32:00.000,2019-04-22 11:59:00.000
WORKORDER_AWRAF/1003_BEDFORD_EAGLENA,2019-04-22 12:00:00.000,2019-04-23 09:18:00.000
WORKORDER_AWRAF/999_BEDFORD_EAGLENA,2019-04-22 12:00:00.000,2019-04-23 11:20:00.000
WORKORDER_AWRAF/1274_BEDFORD_EAGLENA,2019-04-22 12:29:00.000,2019-04-22 12:42:00.000
WORKORDER_AWRAF/993_BEDFORD_EAGLENA,2019-04-22 12:29:00.000,2019-04-23 12:28:00.000
WORKORDER_AWRAF/1273_BEDFORD_EAGLENA,2019-04-22 12:42:00.000,2019-04-22 12:55:00.000
WORKORDER_AWRAF/953_BEDFORD_EAGLENA,2019-04-22 12:55:00.000,2019-04-23 09:30:00.000
WORKORDER_AWRAF/1007_BEDFORD_EAGLENA,2019-04-22 12:55:00.000,2019-04-23 12:37:00.000
WORKORDER_AWRAF/56_BEDFORD_EAGLENA,2019-04-22 13:08:00.000,2019-04-23 06:20:00.000
WORKORDER_AWRAF/1005_BEDFORD_EAGLENA,2019-04-22 13:08:00.000,2019-04-23 11:26:00.000
WORKORDER_AWRSTR/13_BEDFORD_EAGLENA,2019-04-22 13:13:00.000,2019-04-25 07:09:00.000
WORKORDER_AWRAF/1013_BEDFORD_EAGLENA,2019-04-22 16:06:00.000,2019-04-23 13:42:00.000
WORKORDER_AWRAF/1024_BEDFORD_EAGLENA,2019-04-22 16:06:00.000,2019-04-23 14:42:00.000
WORKORDER_AWRAF/1022_BEDFORD_EAGLENA,2019-04-22 16:06:00.000,2019-04-23 15:06:00.000
WORKORDER_AWRSTR/15_BEDFORD_EAGLENA,2019-04-23 06:04:00.000,2019-04-25 10:12:00.000
